MUNI,Clay St & Polk St  ,4026,37.792385,-122.420714,06,075,011100,060750111001002,49506
MUNI,Clay St & Powell St  ,4027,37.79379,-122.409774,06,075,011200,060750112003000,70941
MUNI,Clay St & Mason St  ,4024,37.793653,-122.410823,06,075,011200,060750112003000,70941
MUNI,Clay St & Montgomery St  ,4025,37.794682,-122.40277,06,075,061100,060750611001017,14270
MUNI,Clay St & Larkin St  ,4022,37.792526,-122.419589,06,075,011100,060750111001002,49506
MUNI,Clay St & Leavenworth St  ,4023,37.792959,-122.416304,06,075,011100,060750111001000,49506
MUNI,Clay St & Jones St  ,4020,37.793173,-122.414616,06,075,011200,060750112002003,70941
MUNI,Clay St & Kearny St  ,4021,37.794477,-122.404411,06,075,061100,060750611001016,14270
MUNI,Clay St & Sansome St  ,4028,37.79482,-122.401118,06,075,061100,060750611001019,14270
MUNI,Clay St & Stockton St  ,4029,37.794082,-122.407561,06,075,011800,060750118001003,23779
MUNI,Polk St & Francisco St  ,5988,37.803475,-122.42338,06,075,010200,060750102003005,89096
MUNI,Polk St & Green St  ,5989,37.797737,-122.42204,06,075,010900,060750109002002,94063
MUNI,Panorama Dr & Starview Way  ,5982,37.749264,-122.45203,06,075,030500,060750305002004,106007
MUNI,Polk St & Broadway  ,5983,37.796185,-122.421731,06,075,010900,060750109002003,94063
MUNI,Plymouth Ave & Yerba Buena Ave,5980,37.73261,-122.45851,06,075,031000,060750310001004,91907
MUNI,Panorama Dr & Dellbrook Ave   ,5981,37.753457,-122.452626,06,075,030500,060750305003000,106007
MUNI,Polk St & California St  ,5986,37.790644,-122.420793,06,075,011100,060750111001006,49506
MUNI,Polk St & Francisco St  ,5987,37.803653,-122.423231,06,075,010200,060750102003004,89096
MUNI,Polk St & Broadway  ,5984,37.795676,-122.421812,06,075,011000,060750110001009,53542
MUNI,Polk St & California St  ,5985,37.790822,-122.420644,06,075,011100,060750111001005,49506
MUNI,Church St & 29th St  ,3999,37.743587,-122.426585,06,075,021500,060750215003002,111712
MUNI,Church St & 27th St  ,3998,37.746781,-122.426893,06,075,021500,060750215001006,111712
MUNI,Church St & 27th St  ,3997,37.746985,-122.427073,06,075,021500,060750215005000,111712
MUNI,Church St & 24th St  ,3996,37.751591,-122.42735,06,075,021400,060750214001001,101222
MUNI,Church St & 24th St  ,3995,37.7518,-122.427497,06,075,021100,060750211002007,114142
MUNI,Church St & 22nd St  ,3994,37.754785,-122.427659,06,075,021100,060750211001005,114142
MUNI,24th Street & Potrero Avenue,7518,37.753067,-122.40621,06,075,022903,060750229032003,67368
MUNI,Grand View Ave & 25th St  ,4930,37.74926,-122.44261,06,075,021300,060750213002004,105599
MUNI,Steiner St & Green St  ,6487,37.795859,-122.436863,06,075,013000,060750130004005,95179
MUNI,Grand View Ave & 25th St  ,4931,37.74907,-122.44253,06,075,021300,060750213002011,105599
MUNI,Noriega St & 30th Ave  ,5747,37.753754,-122.489201,06,075,032902,060750329021002,77037
MUNI,Sunset Blvd & Ortega St  ,6543,37.751798,-122.49502,06,075,032902,060750329022008,77037
MUNI,Grand View Ave & Clipper St  ,4932,37.74852,-122.44251,06,075,021300,060750213002011,105599
MUNI,Quintara St & 28th Ave  ,6150,37.74827,-122.4856,06,075,032802,060750328021004,59792
MUNI,Quintara St & 28th Ave  ,6151,37.74816,-122.48586,06,075,032901,060750329012000,92706
MUNI,Quintara St & 29th Ave  ,6152,37.74822,-122.48666,06,075,032901,060750329011000,92706
MUNI,Grand View Ave & Clipper St  ,4933,37.748229,-122.442635,06,075,021300,060750213002004,105599
MUNI,Quintara St & 31st Ave  ,6154,37.74814,-122.48881,06,075,032901,060750329011002,92706
MUNI,Quintara St & 31st Ave  ,6155,37.748,-122.48905,06,075,032901,060750329012003,92706
MUNI,Quintara St & 33rd Ave  ,6156,37.74805,-122.49095,06,075,032901,060750329011004,92706
MUNI,Quintara St & 33rd Ave  ,6157,37.74791,-122.49121,06,075,032901,060750329012005,92706
MUNI,Quintara St & 35th Ave  ,6158,37.74796,-122.4931,06,075,032901,060750329011006,92706
MUNI,Quintara St & 35th Ave  ,6159,37.74783,-122.49334,06,075,032901,060750329012007,92706
MUNI,Gateview Ave & Mason Ct  ,4935,37.828181,-122.377217,06,075,017902,060750179021034,46382
MUNI,Fulton St & 6th Ave  ,4732,37.77367,-122.46411,06,075,045200,060750452002005,61781
MUNI,Fulton St & 6th Ave  ,4733,37.773532,-122.463837,06,075,980300,060759803001006,125313
MUNI,Fulton St & 4th Ave  ,4730,37.77394,-122.46198,06,075,045100,060750451002004,73750
MUNI,Fulton St & 4th Ave  ,4731,37.77384,-122.46125,06,075,980300,060759803001005,125313
MUNI,Fulton St & 10th Ave  ,4736,37.77335,-122.46839,06,075,045200,060750452003005,61781
MUNI,Fulton St & 10th Ave  ,4737,37.77325,-122.46761,06,075,980300,060759803001007,125313
MUNI,Fulton St & 8th Ave  ,4734,37.77347,-122.466049,06,075,045200,060750452002003,61781
MUNI,Fulton St & 8th Ave  ,4735,37.773318,-122.465739,06,075,980300,060759803001006,125313
MUNI,Fulton St & 12th Ave  ,4738,37.77326,-122.47053,06,075,045200,060750452003003,61781
MUNI,Fulton St & 12th Ave  ,4739,37.77318,-122.46982,06,075,980300,060759803001008,125313
MUNI,Van Ness Ave & Broadway  ,6798,37.79608,-122.423331,06,075,010900,060750109003008,94063
MUNI,Van Ness Ave & California St  ,6799,37.790439,-122.422261,06,075,011100,060750111001006,49506
MUNI,Pacific Ave & Sansome St  ,5854,37.797544,-122.402367,06,075,010600,060750106002008,27611
MUNI,Pacific Ave & Stockton St  ,5855,37.796788,-122.408329,06,075,010700,060750107003003,22828
